Search results from the CABI Invasive Species Compendium Advanced Datasheet Search 8/8/2021.
Search summary - (distribution:"6252001" OR distribution:"4482348") AND (type:"Full") AND (group:"Plants") AND (riskLikelihoods:"riskHighlyLikelyToBeTransportedInternationallyDeliberately")
"Citation:  CABI, 2021. Invasive Species Compendium. Wallingford, UK: CAB International. www.cabi.org/isc."
Search URL: https://www.cabi.org/isc/AdvancedSearch/#(distribution:"@@6252001" OR distribution:"@@4482348") AND (type:"Full") AND (group:"Plants") AND (riskLikelihoods:"riskHighlyLikelyToBeTransportedInternationallyDeliberately")
For terms and conditions see: https://www.cabi.org/terms-and-conditions/
Limiting returned results to 500 from of a total of 697.
Preferred scientific name, International common name, ISC content, Plant pest, Taxonomic group, Domain, Kingdon, Phylum, Class, Order, Family, Datasheet URL
Muntingia calabura, Jamaica cherry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Tiliaceae, https://www.cabi.org/isc/datasheet/35164
Mussaenda philippica, Queen of Philippines, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/35195
Myriophyllum aquaticum, parrot's feather, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragidales, Haloragidaceae, https://www.cabi.org/isc/datasheet/34939
Myriophyllum pinnatum, cutleaf watermilfoil, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragidales, Haloragidaceae, https://www.cabi.org/isc/datasheet/119830
Myriophyllum spicatum, spiked watermilfoil, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Haloragidales, Haloragidaceae, https://www.cabi.org/isc/datasheet/34941
Nandina domestica, Nandina, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Ranunculales, Berberidaceae, https://www.cabi.org/isc/datasheet/35692
Nassella trichotoma, serrated tussock grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/35726
Neonotonia wightii, perennial soybean, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/110283
Nephrolepis brownii, Asian swordfern, Full, No, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, , Nephrolepidaceae, https://www.cabi.org/isc/datasheet/115772
Nicotiana glauca, tree tobacco, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/36324
Nicotiana plumbaginifolia, Tex-Mex tobacco, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/109895
Nicotiana tabacum, tobacco, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/36326
Nopalea cochenillifera, cochineal cactus, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/119852
Nymphaea lotus, white Egyptian lotus, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Nymphaeales, Nymphaeaceae, https://www.cabi.org/isc/datasheet/115821
Nymphoides peltata, yellow floating-heart, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Menyanthaceae, https://www.cabi.org/isc/datasheet/107746
Ocimum gratissimum, African basil, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Lamiales, Lamiaceae, https://www.cabi.org/isc/datasheet/115839
Odontonema callistachyum, purple firespike, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/120399
Odontonema cuspidatum, Cardinal’s guard, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Acanthaceae, https://www.cabi.org/isc/datasheet/120147
Oeceoclades maculata, monk orchid, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Orchidales, Orchidaceae, https://www.cabi.org/isc/datasheet/115853
Olea europaea subsp. cuspidata, wild olive, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/37331
Olea europaea subsp. europaea, European olive, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Oleales, Oleaceae, https://www.cabi.org/isc/datasheet/37336
Onopordum acanthium, scotch thistle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/37456
Opuntia engelmannii, cactus apple, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/115969
Opuntia ficus-indica, prickly pear, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/37714
Opuntia monacantha, common prickly pear, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/120172
Opuntia stricta, erect prickly pear, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Cactaceae, https://www.cabi.org/isc/datasheet/37728
Oxalis corniculata, creeping woodsorrel, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Geraniales, Oxalidaceae, https://www.cabi.org/isc/datasheet/38154
Pachira aquatica, pachira nut, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Bombacaceae, https://www.cabi.org/isc/datasheet/39234
Paederia foetida, skunkvine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/38458
Parkinsonia aculeata, Mexican palo-verde, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/38519
Parmentiera aculeata, cucumber tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Bignoniaceae, https://www.cabi.org/isc/datasheet/86635881
Parthenocissus quinquefolia, Virginia creeper, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rhamnales, Vitaceae, https://www.cabi.org/isc/datasheet/44676
Paspalum conjugatum, buffalo grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38951
Paspalum dilatatum, dallisgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38953
Paspalum distichum, knotgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38952
Paspalum notatum, Bahia grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/38954
Paspalum vaginatum, seashore paspalum, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/110291
Passiflora caerulea, blue passionflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/116172
Passiflora edulis, passionfruit, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/38799
Passiflora foetida, red fruit passion flower, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/38800
Passiflora ligularis, sweet granadilla, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/116173
Passiflora suberosa, corkystem passionflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/38805
Passiflora tarminiana, banana passionfruit, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Passifloraceae, https://www.cabi.org/isc/datasheet/119428
Pastinaca sativa, parsnip, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Apiales, Apiaceae, https://www.cabi.org/isc/datasheet/39028
